row_id,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
2544,CYP,2021-01-24,0,0,0,0,0,0
2545,CYP,2021-01-25,0,0,0,0,0,0
2546,CYP,2021-01-26,0,0,0,0,0,0
2547,CYP,2021-01-27,0,0,0,0,0,0
2548,CYP,2021-01-28,0,0,0,0,0,0
2549,CYP,2021-01-29,0,0,0,0,0,0
2550,CYP,2021-01-30,25519,19618,5551,2.91,2.24,0.63
2551,CYP,2021-01-31,0,0,0,0,0,0
2552,CYP,2021-02-01,0,0,0,0,0,0
2553,CYP,2021-02-02,0,0,0,0,0,0
2554,CYP,2021-02-03,0,0,0,0,0,0
2555,CYP,2021-02-04,0,0,0,0,0,0
2556,CYP,2021-02-05,0,0,0,0,0,0
2557,CYP,2021-02-06,32837,22813,10024,3.75,2.6,1.14
2558,CYP,2021-02-07,0,0,0,0,0,0
2559,CYP,2021-02-08,0,0,0,0,0,0
2560,CYP,2021-02-09,0,0,0,0,0,0
2561,CYP,2021-02-10,0,0,0,0,0,0
2562,CYP,2021-02-11,0,0,0,0,0,0
2563,CYP,2021-02-12,0,0,0,0,0,0
2564,CYP,2021-02-13,44429,29592,14837,5.07,3.38,1.69
2565,CYP,2021-02-14,0,0,0,0,0,0
2566,CYP,2021-02-15,0,0,0,0,0,0
2567,CYP,2021-02-16,0,0,0,0,0,0
2568,CYP,2021-02-17,0,0,0,0,0,0
2569,CYP,2021-02-18,0,0,0,0,0,0
2570,CYP,2021-02-19,0,0,0,0,0,0
2571,CYP,2021-02-20,56791,37570,19221,6.48,4.29,2.19
2572,CYP,2021-02-21,0,0,0,0,0,0
2573,CYP,2021-02-22,0,0,0,0,0,0
2574,CYP,2021-02-23,64562,44239,20323,7.37,5.05,2.32
2575,CYP,2021-02-24,0,0,0,0,0,0
2576,CYP,2021-02-25,0,0,0,0,0,0
2577,CYP,2021-02-26,76176,53617,22559,8.7,6.12,2.58
2578,CYP,2021-02-27,0,0,0,0,0,0
2579,CYP,2021-02-28,0,0,0,0,0,0
2580,CYP,2021-03-01,0,0,0,0,0,0
2581,CYP,2021-03-02,0,0,0,0,0,0
2582,CYP,2021-03-03,0,0,0,0,0,0
2583,CYP,2021-03-04,0,0,0,0,0,0
2584,CYP,2021-03-05,0,0,0,0,0,0
2585,CYP,2021-03-06,0,0,0,0,0,0
2586,CYP,2021-03-07,99275,70534,28741,11.33,8.05,3.28
2587,CYP,2021-03-08,0,0,0,0,0,0
2588,CYP,2021-03-09,0,0,0,0,0,0
2589,CYP,2021-03-10,0,0,0,0,0,0
2590,CYP,2021-03-11,0,0,0,0,0,0
2591,CYP,2021-03-12,0,0,0,0,0,0
2592,CYP,2021-03-13,0,0,0,0,0,0
2593,CYP,2021-03-14,0,0,0,0,0,0
2594,CYP,2021-03-15,0,0,0,0,0,0
2595,CYP,2021-03-16,0,0,0,0,0,0
2596,CYP,2021-03-17,0,0,0,0,0,0
2597,CYP,2021-03-18,0,0,0,0,0,0
2598,CYP,2021-03-19,0,0,0,0,0,0
2599,CYP,2021-03-20,129438,93475,35963,14.78,10.67,4.11
2600,CYP,2021-03-21,0,0,0,0,0,0
2601,CYP,2021-03-22,0,0,0,0,0,0
2602,CYP,2021-03-23,0,0,0,0,0,0
2603,CYP,2021-03-24,0,0,0,0,0,0
2604,CYP,2021-03-25,0,0,0,0,0,0
2605,CYP,2021-03-26,0,0,0,0,0,0
2606,CYP,2021-03-27,0,0,0,0,0,0
2607,CYP,2021-03-28,0,0,0,0,0,0
2608,CYP,2021-03-29,0,0,0,0,0,0
2609,CYP,2021-03-30,0,0,0,0,0,0
2610,CYP,2021-03-31,0,0,0,0,0,0
2611,CYP,2021-04-01,0,0,0,0,0,0
2612,CYP,2021-04-02,0,0,0,0,0,0
2613,CYP,2021-04-03,161526,114660,46866,18.44,13.09,5.35
2614,CYP,2021-04-04,0,0,0,0,0,0
2615,CYP,2021-04-05,0,0,0,0,0,0
2616,CYP,2021-04-06,0,0,0,0,0,0
2617,CYP,2021-04-07,174626,124165,50461,19.94,14.18,5.76
2618,CYP,2021-04-08,0,0,0,0,0,0
2619,CYP,2021-04-09,183225,130937,52288,20.92,14.95,5.97
2620,CZE,2020-12-27,1250,1250,0,0.01,0.01,0
2621,CZE,2020-12-28,3543,3543,0,0.03,0.03,0
2622,CZE,2020-12-29,6986,6986,0,0.07,0.07,0
2623,CZE,2020-12-30,10452,10452,0,0.1,0.1,0
2624,CZE,2020-12-31,11757,11757,0,0.11,0.11,0
2625,CZE,2021-01-01,12017,12017,0,0.11,0.11,0
2626,CZE,2021-01-02,13266,13266,0,0.12,0.12,0
2627,CZE,2021-01-03,14179,14179,0,0.13,0.13,0
2628,CZE,2021-01-04,17743,17743,0,0.17,0.17,0
2629,CZE,2021-01-05,22235,22235,0,0.21,0.21,0
2630,CZE,2021-01-06,28046,28046,0,0.26,0.26,0
2631,CZE,2021-01-07,35997,35997,0,0.34,0.34,0
2632,CZE,2021-01-08,45920,45920,0,0.43,0.43,0
2633,CZE,2021-01-09,47928,47928,0,0.45,0.45,0
2634,CZE,2021-01-10,49648,49648,0,0.46,0.46,0
2635,CZE,2021-01-11,59426,59426,0,0.55,0.55,0
2636,CZE,2021-01-12,72774,72774,0,0.68,0.68,0
2637,CZE,2021-01-13,86240,86240,0,0.81,0.81,0
2638,CZE,2021-01-14,101399,101399,0,0.95,0.95,0
2639,CZE,2021-01-15,115313,115313,0,1.08,1.08,0
2640,CZE,2021-01-16,118686,118684,2,1.11,1.11,0
2641,CZE,2021-01-17,121910,121277,633,1.14,1.13,0.01
2642,CZE,2021-01-18,136163,133727,2436,1.27,1.25,0.02
2643,CZE,2021-01-19,151294,146160,5134,1.41,1.36,0.05
2644,CZE,2021-01-20,167449,159696,7753,1.56,1.49,0.07
2645,CZE,2021-01-21,184680,175210,9470,1.72,1.64,0.09
2646,CZE,2021-01-22,200436,189933,10503,1.87,1.77,0.1
2647,CZE,2021-01-23,204566,193198,11368,1.91,1.8,0.11
2648,CZE,2021-01-24,207666,195437,12229,1.94,1.82,0.11
2649,CZE,2021-01-25,220204,205036,15168,2.06,1.91,0.14
2650,CZE,2021-01-26,234636,215519,19117,2.19,2.01,0.18
2651,CZE,2021-01-27,248086,224490,23596,2.32,2.1,0.22
2652,CZE,2021-01-28,261192,231517,29675,2.44,2.16,0.28
2653,CZE,2021-01-29,275149,237691,37458,2.57,2.22,0.35
2654,CZE,2021-01-30,276945,238408,38537,2.59,2.23,0.36
2655,CZE,2021-01-31,278783,239109,39674,2.6,2.23,0.37
2656,CZE,2021-02-01,290575,243042,47533,2.71,2.27,0.44
2657,CZE,2021-02-02,304840,247156,57684,2.85,2.31,0.54
2658,CZE,2021-02-03,320158,251536,68622,2.99,2.35,0.64
2659,CZE,2021-02-04,337917,256400,81517,3.16,2.39,0.76
2660,CZE,2021-02-05,353930,261823,92107,3.3,2.44,0.86
2661,CZE,2021-02-06,357092,262657,94435,3.33,2.45,0.88
2662,CZE,2021-02-07,360403,263500,96903,3.37,2.46,0.9
2663,CZE,2021-02-08,375725,267504,108221,3.51,2.5,1.01
2664,CZE,2021-02-09,392589,272533,120056,3.67,2.54,1.12
2665,CZE,2021-02-10,411176,278045,133131,3.84,2.6,1.24
2666,CZE,2021-02-11,433482,284303,149179,4.05,2.65,1.39
2667,CZE,2021-02-12,454769,290991,163778,4.25,2.72,1.53
2668,CZE,2021-02-13,459291,292559,166732,4.29,2.73,1.56
2669,CZE,2021-02-14,461645,293547,168098,4.31,2.74,1.57
2670,CZE,2021-02-15,477308,299918,177390,4.46,2.8,1.66
2671,CZE,2021-02-16,494838,308533,186305,4.62,2.88,1.74
2672,CZE,2021-02-17,512679,318162,194517,4.79,2.97,1.82
2673,CZE,2021-02-18,532869,330390,202479,4.98,3.09,1.89
2674,CZE,2021-02-19,551787,342100,209687,5.15,3.19,1.96
2675,CZE,2021-02-20,554861,344012,210849,5.18,3.21,1.97
2676,CZE,2021-02-21,556881,345030,211851,5.2,3.22,1.98
2677,CZE,2021-02-22,572899,355075,217824,5.35,3.32,2.03
2678,CZE,2021-02-23,592570,367857,224713,5.53,3.44,2.1
2679,CZE,2021-02-24,612292,381604,230688,5.72,3.56,2.15
2680,CZE,2021-02-25,635621,399435,236186,5.94,3.73,2.21
2681,CZE,2021-02-26,656864,415426,241438,6.13,3.88,2.25
2682,CZE,2021-02-27,660338,418352,241986,6.17,3.91,2.26
2683,CZE,2021-02-28,663202,420677,242525,6.19,3.93,2.26
2684,CZE,2021-03-01,685886,439938,245948,6.4,4.11,2.3
2685,CZE,2021-03-02,716085,466634,249451,6.69,4.36,2.33
2686,CZE,2021-03-03,750835,496929,253906,7.01,4.64,2.37
2687,CZE,2021-03-04,788033,529529,258504,7.36,4.94,2.41
2688,CZE,2021-03-05,821760,557932,263828,7.67,5.21,2.46
2689,CZE,2021-03-06,834537,569876,264661,7.79,5.32,2.47
2690,CZE,2021-03-07,846672,581188,265484,7.91,5.43,2.48
2691,CZE,2021-03-08,880835,610563,270272,8.23,5.7,2.52
2692,CZE,2021-03-09,922909,646330,276579,8.62,6.04,2.58
2693,CZE,2021-03-10,970532,687078,283454,9.06,6.42,2.65
2694,CZE,2021-03-11,1023086,731350,291736,9.55,6.83,2.72
2695,CZE,2021-03-12,1069656,769586,300070,9.99,7.19,2.8
2696,CZE,2021-03-13,1087819,786480,301339,10.16,7.34,2.81
2697,CZE,2021-03-14,1100934,798475,302459,10.28,7.46,2.82
2698,CZE,2021-03-15,1137450,826298,311152,10.62,7.72,2.91
2699,CZE,2021-03-16,1186154,864590,321564,11.08,8.07,3
2700,CZE,2021-03-17,1233533,901552,331981,11.52,8.42,3.1
2701,CZE,2021-03-18,1283001,938705,344296,11.98,8.77,3.22
2702,CZE,2021-03-19,1330235,972460,357775,12.42,9.08,3.34
2703,CZE,2021-03-20,1347072,987301,359771,12.58,9.22,3.36
2704,CZE,2021-03-21,1355907,994615,361292,12.66,9.29,3.37
2705,CZE,2021-03-22,1392052,1018427,373625,13,9.51,3.49
2706,CZE,2021-03-23,1431193,1044353,386840,13.36,9.75,3.61
2707,CZE,2021-03-24,1473092,1070678,402414,13.76,10,3.76
2708,CZE,2021-03-25,1516663,1096542,420121,14.16,10.24,3.92
2709,CZE,2021-03-26,1558207,1120763,437444,14.55,10.47,4.08
2710,CZE,2021-03-27,1571161,1128974,442187,14.67,10.54,4.13
2711,CZE,2021-03-28,1580688,1134412,446276,14.76,10.59,4.17
2712,CZE,2021-03-29,1619907,1153182,466725,15.13,10.77,4.36
2713,CZE,2021-03-30,1666173,1177498,488675,15.56,11,4.56
2714,CZE,2021-03-31,1715295,1200045,515250,16.02,11.21,4.81
2715,CZE,2021-04-01,1771686,1224811,546875,16.54,11.44,5.11
2716,CZE,2021-04-02,1790940,1231433,559507,16.72,11.5,5.22
2717,CZE,2021-04-03,1805212,1234867,570345,16.86,11.53,5.33
2718,CZE,2021-04-04,1816347,1237311,579036,16.96,11.55,5.41
2719,CZE,2021-04-05,1825734,1239583,586151,17.05,11.58,5.47
2720,CZE,2021-04-06,1870318,1255284,615034,17.46,11.72,5.74
2721,CZE,2021-04-07,1914716,1278065,636651,17.88,11.93,5.95
2722,CZE,2021-04-08,1980783,1314131,666652,18.5,12.27,6.23
2723,CZE,2021-04-09,2045992,1350303,695689,19.11,12.61,6.5
2724,CZE,2021-04-10,2075400,1364782,710618,19.38,12.74,6.64
2725,CZE,2021-04-11,2094211,1373966,720245,19.56,12.83,6.73
2726,CZE,2021-04-12,2148474,1405821,742653,20.06,13.13,6.93
2727,DNK,2020-12-27,6400,6400,0,0.11,0.11,0
2728,DNK,2020-12-28,8423,8423,0,0.15,0.15,0
2729,DNK,2020-12-29,17256,17256,0,0.3,0.3,0
2730,DNK,2020-12-30,28574,28574,0,0.49,0.49,0
2731,DNK,2020-12-31,34658,34658,0,0.6,0.6,0
2732,DNK,2021-01-01,36968,36968,0,0.64,0.64,0
2733,DNK,2021-01-02,45728,45728,0,0.79,0.79,0
2734,DNK,2021-01-03,51631,51631,0,0.89,0.89,0
2735,DNK,2021-01-04,54028,54028,0,0.93,0.93,0
2736,DNK,2021-01-05,67387,67387,0,1.16,1.16,0
2737,DNK,2021-01-06,86901,86901,0,1.5,1.5,0
2738,DNK,2021-01-07,104186,104186,0,1.8,1.8,0
2739,DNK,2021-01-08,112547,112547,0,1.94,1.94,0
2740,DNK,2021-01-09,114444,114444,0,1.98,1.98,0
2741,DNK,2021-01-10,115257,115257,0,1.99,1.99,0
2742,DNK,2021-01-11,115914,115914,0,2,2,0
2743,DNK,2021-01-12,116377,116377,0,2.01,2.01,0
2744,DNK,2021-01-13,129041,129041,0,2.23,2.23,0
2745,DNK,2021-01-14,146847,146847,0,2.54,2.54,0
2746,DNK,2021-01-15,161959,161954,5,2.8,2.8,0
2747,DNK,2021-01-16,166544,166532,12,2.88,2.88,0
2748,DNK,2021-01-17,169751,169038,713,2.93,2.92,0.01
2749,DNK,2021-01-18,175702,172878,2824,3.03,2.98,0.05
2750,DNK,2021-01-19,180242,175344,4898,3.11,3.03,0.08
2751,DNK,2021-01-20,183617,176841,6776,3.17,3.05,0.12
2752,DNK,2021-01-21,187472,178358,9114,3.24,3.08,0.16
2753,DNK,2021-01-22,193775,179019,14756,3.35,3.09,0.25
2754,DNK,2021-01-23,201665,179771,21894,3.48,3.1,0.38
2755,DNK,2021-01-24,208799,180372,28427,3.6,3.11,0.49
2756,DNK,2021-01-25,211567,180649,30918,3.65,3.12,0.53
2757,DNK,2021-01-26,213518,180865,32653,3.69,3.12,0.56
2758,DNK,2021-01-27,218089,181071,37018,3.77,3.13,0.64
2759,DNK,2021-01-28,226427,181300,45127,3.91,3.13,0.78
2760,DNK,2021-01-29,245807,182417,63390,4.24,3.15,1.09
2761,DNK,2021-01-30,259914,183613,76301,4.49,3.17,1.32
2762,DNK,2021-01-31,273416,184834,88582,4.72,3.19,1.53
2763,DNK,2021-02-01,282054,185584,96470,4.87,3.2,1.67
2764,DNK,2021-02-02,287110,187616,99494,4.96,3.24,1.72
2765,DNK,2021-02-03,294835,189161,105674,5.09,3.27,1.82
2766,DNK,2021-02-04,307160,190587,116573,5.3,3.29,2.01
2767,DNK,2021-02-05,322182,192176,130006,5.56,3.32,2.24
2768,DNK,2021-02-06,329975,193203,136772,5.7,3.34,2.36
2769,DNK,2021-02-07,335516,195106,140410,5.79,3.37,2.42
2770,DNK,2021-02-08,345093,197648,147445,5.96,3.41,2.55
2771,DNK,2021-02-09,353550,201200,152350,6.1,3.47,2.63
2772,DNK,2021-02-10,360744,204483,156261,6.23,3.53,2.7
2773,DNK,2021-02-11,368869,210154,158715,6.37,3.63,2.74
2774,DNK,2021-02-12,388538,222197,166341,6.71,3.84,2.87
2775,DNK,2021-02-13,396060,228748,167312,6.84,3.95,2.89
2776,DNK,2021-02-14,402915,234976,167939,6.96,4.06,2.9
2777,DNK,2021-02-15,419903,248828,171075,7.25,4.3,2.95
2778,DNK,2021-02-16,434485,262073,172412,7.5,4.52,2.98
2779,DNK,2021-02-17,445389,272546,172843,7.69,4.71,2.98
2780,DNK,2021-02-18,457171,284020,173151,7.89,4.9,2.99
2781,DNK,2021-02-19,472049,297929,174120,8.15,5.14,3.01
2782,DNK,2021-02-20,483137,308442,174695,8.34,5.33,3.02
2783,DNK,2021-02-21,494309,319260,175049,8.53,5.51,3.02
2784,DNK,2021-02-22,508933,332783,176150,8.79,5.75,3.04
2785,DNK,2021-02-23,525303,347197,178106,9.07,5.99,3.07
2786,DNK,2021-02-24,540983,360908,180075,9.34,6.23,3.11
2787,DNK,2021-02-25,556098,375382,180716,9.6,6.48,3.12
2788,DNK,2021-02-26,593109,411390,181719,10.24,7.1,3.14
2789,DNK,2021-02-27,601271,418070,183201,10.38,7.22,3.16
2790,DNK,2021-02-28,613697,429071,184626,10.6,7.41,3.19
2791,DNK,2021-03-01,634535,448859,185676,10.95,7.75,3.21
2792,DNK,2021-03-02,652549,465568,186981,11.27,8.04,3.23
2793,DNK,2021-03-03,666586,478574,188012,11.51,8.26,3.25
2794,DNK,2021-03-04,685830,496001,189829,11.84,8.56,3.28
2795,DNK,2021-03-05,708174,512657,195517,12.23,8.85,3.38
2796,DNK,2021-03-06,726826,527297,199529,12.55,9.1,3.44
2797,DNK,2021-03-07,743254,539368,203886,12.83,9.31,3.52
2798,DNK,2021-03-08,759365,548996,210369,13.11,9.48,3.63
2799,DNK,2021-03-09,777555,559926,217629,13.42,9.67,3.76
2800,DNK,2021-03-10,796942,572008,224934,13.76,9.88,3.88
2801,DNK,2021-03-11,809612,576604,233008,13.98,9.95,4.02
2802,DNK,2021-03-12,823676,579981,243695,14.22,10.01,4.21
2803,DNK,2021-03-13,834194,584521,249673,14.4,10.09,4.31
2804,DNK,2021-03-14,844867,585755,259112,14.59,10.11,4.47
2805,DNK,2021-03-15,857667,588590,269077,14.81,10.16,4.65
2806,DNK,2021-03-16,874011,595409,278602,15.09,10.28,4.81
2807,DNK,2021-03-17,894005,606147,287858,15.43,10.46,4.97
2808,DNK,2021-03-18,915947,620833,295114,15.81,10.72,5.1
2809,DNK,2021-03-19,935618,628672,306946,16.15,10.85,5.3
2810,DNK,2021-03-20,943438,631615,311823,16.29,10.9,5.38
2811,DNK,2021-03-21,953057,636541,316516,16.45,10.99,5.46
2812,DNK,2021-03-22,965013,640653,324360,16.66,11.06,5.6
2813,DNK,2021-03-23,978768,646757,332011,16.9,11.17,5.73
2814,DNK,2021-03-24,1002177,656619,345558,17.3,11.34,5.97
2815,DNK,2021-03-25,1018407,664353,354054,17.58,11.47,6.11
2816,DNK,2021-03-26,1032494,670519,361975,17.83,11.58,6.25
2817,DNK,2021-03-27,1045628,680511,365117,18.05,11.75,6.3
2818,DNK,2021-03-28,1059253,691318,367935,18.29,11.94,6.35
2819,DNK,2021-03-29,1083432,709274,374158,18.71,12.25,6.46
2820,DNK,2021-03-30,1111193,730932,380261,19.18,12.62,6.57
2821,DNK,2021-03-31,1134178,744027,390151,19.58,12.85,6.74
2822,DNK,2021-04-01,1145339,748200,397139,19.77,12.92,6.86
2823,DNK,2021-04-02,1157285,753090,404195,19.98,13,6.98
2824,DNK,2021-04-03,1171600,765214,406386,20.23,13.21,7.02
2825,DNK,2021-04-04,1185084,776912,408172,20.46,13.41,7.05
2826,DNK,2021-04-05,1198690,789218,409472,20.69,13.63,7.07
2827,DNK,2021-04-06,1220859,805221,415638,21.08,13.9,7.18
2828,DNK,2021-04-07,1245678,821726,423952,21.51,14.19,7.32
2829,DNK,2021-04-08,1267807,835397,432410,21.89,14.42,7.47
2830,DNK,2021-04-09,1292469,851805,440664,22.31,14.71,7.61
2831,DNK,2021-04-10,1314291,868523,445768,22.69,14.99,7.7
2832,DNK,2021-04-11,1332794,883375,449419,23.01,15.25,7.76
2833,DMA,2021-02-11,0,0,0,0,0,0
2834,DMA,2021-02-12,0,0,0,0,0,0
2835,DMA,2021-02-13,0,0,0,0,0,0
2836,DMA,2021-02-14,0,0,0,0,0,0
2837,DMA,2021-02-15,0,0,0,0,0,0
2838,DMA,2021-02-16,0,0,0,0,0,0
2839,DMA,2021-02-17,0,0,0,0,0,0
2840,DMA,2021-02-18,0,0,0,0,0,0
2841,DMA,2021-02-19,0,0,0,0,0,0
2842,DMA,2021-02-20,0,0,0,0,0,0
2843,DMA,2021-02-21,0,0,0,0,0,0
2844,DMA,2021-02-22,0,0,0,0,0,0
2845,DMA,2021-02-23,0,0,0,0,0,0
2846,DMA,2021-02-24,0,0,0,0,0,0
2847,DMA,2021-02-25,0,0,0,0,0,0
2848,DMA,2021-02-26,0,0,0,0,0,0
2849,DMA,2021-02-27,0,0,0,0,0,0
2850,DMA,2021-02-28,0,0,0,0,0,0
2851,DMA,2021-03-01,7202,7202,0,10,10,0
2852,DMA,2021-03-02,0,0,0,0,0,0
2853,DMA,2021-03-03,0,0,0,0,0,0
2854,DMA,2021-03-04,0,0,0,0,0,0
2855,DMA,2021-03-05,0,0,0,0,0,0
2856,DMA,2021-03-06,0,0,0,0,0,0
2857,DMA,2021-03-07,0,0,0,0,0,0
2858,DMA,2021-03-08,0,0,0,0,0,0
2859,DMA,2021-03-09,0,0,0,0,0,0
2860,DMA,2021-03-10,0,0,0,0,0,0
2861,DMA,2021-03-11,13565,13565,0,18.84,18.84,0
2862,DMA,2021-03-12,0,0,0,0,0,0
2863,DMA,2021-03-13,0,0,0,0,0,0
2864,DMA,2021-03-14,0,0,0,0,0,0
2865,DMA,2021-03-15,0,0,0,0,0,0
2866,DMA,2021-03-16,0,0,0,0,0,0
2867,DMA,2021-03-17,0,0,0,0,0,0
2868,DMA,2021-03-18,0,0,0,0,0,0
2869,DMA,2021-03-19,0,0,0,0,0,0
2870,DMA,2021-03-20,0,0,0,0,0,0
2871,DMA,2021-03-21,0,0,0,0,0,0
2872,DMA,2021-03-22,0,0,0,0,0,0
2873,DMA,2021-03-23,0,0,0,0,0,0
2874,DMA,2021-03-24,0,0,0,0,0,0
2875,DMA,2021-03-25,16058,16058,0,22.31,22.31,0
2876,DMA,2021-03-26,0,0,0,0,0,0
2877,DMA,2021-03-27,0,0,0,0,0,0
2878,DMA,2021-03-28,0,0,0,0,0,0
2879,DMA,2021-03-29,0,0,0,0,0,0
2880,DMA,2021-03-30,0,0,0,0,0,0
2881,DMA,2021-03-31,0,0,0,0,0,0
2882,DMA,2021-04-01,18112,17775,337,25.16,24.69,0.47
2883,DOM,2021-02-15,0,0,0,0,0,0
2884,DOM,2021-02-16,385,385,0,0,0,0
2885,DOM,2021-02-17,1379,1379,0,0.01,0.01,0
2886,DOM,2021-02-18,5328,5328,0,0.05,0.05,0
2887,DOM,2021-02-19,10200,10200,0,0.09,0.09,0
2888,DOM,2021-02-20,13087,13087,0,0.12,0.12,0
2889,DOM,2021-02-21,14264,14264,0,0.13,0.13,0
2890,DOM,2021-02-22,0,0,0,0,0,0
2891,DOM,2021-02-23,0,0,0,0,0,0
2892,DOM,2021-02-24,26400,26400,0,0.24,0.24,0
2893,DOM,2021-02-25,0,0,0,0,0,0
2894,DOM,2021-02-26,0,0,0,0,0,0
2895,DOM,2021-02-27,0,0,0,0,0,0
2896,DOM,2021-02-28,0,0,0,0,0,0
2897,DOM,2021-03-01,60000,60000,0,0.55,0.55,0
2898,DOM,2021-03-02,105000,105000,0,0.97,0.97,0
2899,DOM,2021-03-03,161827,161827,0,1.49,1.49,0
2900,DOM,2021-03-04,227719,227719,0,2.1,2.1,0
2901,DOM,2021-03-05,303490,303490,0,2.8,2.8,0
2902,DOM,2021-03-06,375265,375265,0,3.46,3.46,0
2903,DOM,2021-03-07,0,0,0,0,0,0
2904,DOM,2021-03-08,400041,400041,0,3.69,3.69,0
2905,DOM,2021-03-09,480237,480237,0,4.43,4.43,0
2906,DOM,2021-03-10,547091,547091,0,5.04,5.04,0
2907,DOM,2021-03-11,606006,606006,0,5.59,5.59,0
2908,DOM,2021-03-12,0,0,0,0,0,0
2909,DOM,2021-03-13,0,0,0,0,0,0
2910,DOM,2021-03-14,0,0,0,0,0,0
2911,DOM,2021-03-15,675000,675000,0,6.22,6.22,0
2912,DOM,2021-03-16,0,0,0,0,0,0
2913,DOM,2021-03-17,0,0,0,0,0,0
2914,DOM,2021-03-18,0,0,0,0,0,0
2915,DOM,2021-03-19,0,0,0,0,0,0
2916,DOM,2021-03-20,0,0,0,0,0,0
2917,DOM,2021-03-21,0,0,0,0,0,0
2918,DOM,2021-03-22,0,0,0,0,0,0
2919,DOM,2021-03-23,800000,800000,0,7.37,7.37,0
2920,DOM,2021-03-24,0,0,0,0,0,0
2921,DOM,2021-03-25,0,0,0,0,0,0
2922,DOM,2021-03-26,0,0,0,0,0,0
2923,DOM,2021-03-27,0,0,0,0,0,0
2924,DOM,2021-03-28,0,0,0,0,0,0
2925,DOM,2021-03-29,0,0,0,0,0,0
2926,DOM,2021-03-30,910869,856474,54395,8.4,7.9,0.5
2927,DOM,2021-03-31,0,0,0,0,0,0
2928,DOM,2021-04-01,1101528,1000000,101528,10.15,9.22,0.94
2929,ECU,2021-01-21,0,0,0,0,0,0
2930,ECU,2021-01-22,108,108,0,0,0,0
2931,ECU,2021-01-23,0,0,0,0,0,0
2932,ECU,2021-01-24,0,0,0,0,0,0
2933,ECU,2021-01-25,0,0,0,0,0,0
2934,ECU,2021-01-26,0,0,0,0,0,0
2935,ECU,2021-01-27,2982,2982,0,0.02,0.02,0
2936,ECU,2021-01-28,0,0,0,0,0,0
2937,ECU,2021-01-29,0,0,0,0,0,0
2938,ECU,2021-01-30,0,0,0,0,0,0
2939,ECU,2021-01-31,0,0,0,0,0,0
2940,ECU,2021-02-01,0,0,0,0,0,0
2941,ECU,2021-02-02,0,0,0,0,0,0
2942,ECU,2021-02-03,0,0,0,0,0,0
2943,ECU,2021-02-04,6228,6228,0,0.04,0.04,0
2944,ECU,2021-02-05,0,0,0,0,0,0
2945,ECU,2021-02-06,0,0,0,0,0,0
2946,ECU,2021-02-07,0,0,0,0,0,0
2947,ECU,2021-02-08,0,0,0,0,0,0
2948,ECU,2021-02-09,0,0,0,0,0,0
2949,ECU,2021-02-10,0,0,0,0,0,0
2950,ECU,2021-02-11,0,0,0,0,0,0
2951,ECU,2021-02-12,0,0,0,0,0,0
2952,ECU,2021-02-13,0,0,0,0,0,0
2953,ECU,2021-02-14,0,0,0,0,0,0
2954,ECU,2021-02-15,0,0,0,0,0,0
2955,ECU,2021-02-16,0,0,0,0,0,0
2956,ECU,2021-02-17,8190,6228,1962,0.05,0.04,0.01
2957,ECU,2021-02-18,0,0,0,0,0,0
2958,ECU,2021-02-19,0,0,0,0,0,0
2959,ECU,2021-02-20,0,0,0,0,0,0
2960,ECU,2021-02-21,0,0,0,0,0,0
2961,ECU,2021-02-22,0,0,0,0,0,0
2962,ECU,2021-02-23,0,0,0,0,0,0
2963,ECU,2021-02-24,24492,20784,3708,0.14,0.12,0.02
2964,ECU,2021-02-25,0,0,0,0,0,0
2965,ECU,2021-02-26,0,0,0,0,0,0
2966,ECU,2021-02-27,0,0,0,0,0,0
2967,ECU,2021-02-28,0,0,0,0,0,0
2968,ECU,2021-03-01,42114,35886,6228,0.24,0.2,0.04
2969,ECU,2021-03-02,0,0,0,0,0,0
2970,ECU,2021-03-03,0,0,0,0,0,0
2971,ECU,2021-03-04,59316,53088,6228,0.34,0.3,0.04
2972,ECU,2021-03-05,71148,64920,6228,0.4,0.37,0.04
2973,ECU,2021-03-06,0,0,0,0,0,0
2974,ECU,2021-03-07,0,0,0,0,0,0
2975,ECU,2021-03-08,74472,68244,6228,0.42,0.39,0.04
2976,ECU,2021-03-09,75258,69030,6228,0.43,0.39,0.04
2977,ECU,2021-03-10,0,0,0,0,0,0
2978,ECU,2021-03-11,95915,89687,6228,0.54,0.51,0.04
2979,ECU,2021-03-12,123176,116948,6228,0.7,0.66,0.04
2980,ECU,2021-03-13,139359,119222,20137,0.79,0.68,0.11
2981,ECU,2021-03-14,0,0,0,0,0,0
2982,ECU,2021-03-15,141191,121054,20137,0.8,0.69,0.11
2983,ECU,2021-03-16,0,0,0,0,0,0
2984,ECU,2021-03-17,0,0,0,0,0,0
2985,ECU,2021-03-18,0,0,0,0,0,0
2986,ECU,2021-03-19,0,0,0,0,0,0
2987,ECU,2021-03-20,0,0,0,0,0,0
2988,ECU,2021-03-21,178970,140765,38205,1.01,0.8,0.22
2989,ECU,2021-03-22,0,0,0,0,0,0
2990,ECU,2021-03-23,182261,143614,38647,1.03,0.81,0.22
2991,ECU,2021-03-24,191179,152526,38653,1.08,0.86,0.22
2992,ECU,2021-03-25,0,0,0,0,0,0
