row_id,iso_code,date,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million
2217,CHN,2021-04-07,3151000,4178571,2903
2218,CHN,2021-04-08,6079000,4076286,2832
2219,CHN,2021-04-09,5971000,3902857,2712
2220,CHN,2021-04-10,3350000,3970571,2759
2221,CHN,2021-04-11,2872000,3910429,2717
2222,CHN,2021-04-12,4585000,4160857,2891
2223,COL,2021-02-17,0,0,0
2224,COL,2021-02-18,9917,9917,195
2225,COL,2021-02-19,11372,10644,209
2226,COL,2021-02-20,11833,11041,217
2227,COL,2021-02-21,6687,9952,196
2228,COL,2021-02-22,5339,9030,177
2229,COL,2021-02-23,2984,8022,158
2230,COL,2021-02-24,2374,7215,142
2231,COL,2021-02-25,15633,8032,158
2232,COL,2021-02-26,15176,8575,169
2233,COL,2021-02-27,32709,11557,227
2234,COL,2021-02-28,16536,12964,255
2235,COL,2021-03-01,18555,14852,292
2236,COL,2021-03-02,20486,17353,341
2237,COL,2021-03-03,21861,20137,396
2238,COL,2021-03-04,14995,20045,394
2239,COL,2021-03-05,33376,22645,445
2240,COL,2021-03-06,30560,22338,439
2241,COL,2021-03-07,28989,24117,474
2242,COL,2021-03-08,16679,23849,469
2243,COL,2021-03-09,87016,33354,656
2244,COL,2021-03-10,77155,41253,811
2245,COL,2021-03-11,108958,54676,1075
2246,COL,2021-03-12,104282,64806,1274
2247,COL,2021-03-13,88811,73127,1437
2248,COL,2021-03-14,60903,77686,1527
2249,COL,2021-03-15,70757,85412,1679
2250,COL,2021-03-16,62176,81863,1609
2251,COL,2021-03-17,48221,77730,1528
2252,COL,2021-03-18,52138,69613,1368
2253,COL,2021-03-19,55503,62644,1231
2254,COL,2021-03-20,50099,57114,1122
2255,COL,2021-03-21,32910,53115,1044
2256,COL,2021-03-22,23251,46328,910
2257,COL,2021-03-23,61550,46239,909
2258,COL,2021-03-24,85694,51592,1014
2259,COL,2021-03-25,90861,57124,1123
2260,COL,2021-03-26,119924,66327,1304
2261,COL,2021-03-27,130636,77832,1530
2262,COL,2021-03-28,91937,86265,1695
2263,COL,2021-03-29,146193,103828,2041
2264,COL,2021-03-30,156476,117389,2307
2265,COL,2021-03-31,121862,122556,2409
2266,COL,2021-04-01,57498,117789,2315
2267,COL,2021-04-02,35254,105694,2077
2268,COL,2021-04-03,44905,93446,1836
2269,COL,2021-04-04,27036,84175,1654
2270,COL,2021-04-05,71586,73517,1445
2271,COL,2021-04-06,0,66295,1303
2272,COL,2021-04-07,0,64017,1258
2273,COL,2021-04-08,121315,73134,1437
2274,COL,2021-04-09,133394,87154,1713
2275,COL,2021-04-10,95127,94329,1854
2276,CRI,2020-12-24,0,0,0
2277,CRI,2020-12-25,0,240,47
2278,CRI,2020-12-26,0,240,47
2279,CRI,2020-12-27,0,240,47
2280,CRI,2020-12-28,0,240,47
2281,CRI,2020-12-29,0,240,47
2282,CRI,2020-12-30,0,240,47
2283,CRI,2020-12-31,0,240,47
2284,CRI,2021-01-01,0,240,47
2285,CRI,2021-01-02,0,240,47
2286,CRI,2021-01-03,0,240,47
2287,CRI,2021-01-04,0,414,81
2288,CRI,2021-01-05,0,588,115
2289,CRI,2021-01-06,0,763,150
2290,CRI,2021-01-07,0,937,184
2291,CRI,2021-01-08,0,1111,218
2292,CRI,2021-01-09,0,1385,272
2293,CRI,2021-01-10,0,1659,326
2294,CRI,2021-01-11,0,1759,345
2295,CRI,2021-01-12,0,1859,365
2296,CRI,2021-01-13,0,1959,385
2297,CRI,2021-01-14,0,2058,404
2298,CRI,2021-01-15,0,2158,424
2299,CRI,2021-01-16,0,2066,406
2300,CRI,2021-01-17,0,1973,387
2301,CRI,2021-01-18,0,1880,369
2302,CRI,2021-01-19,0,1955,384
2303,CRI,2021-01-20,0,2029,398
2304,CRI,2021-01-21,0,2103,413
2305,CRI,2021-01-22,0,2177,427
2306,CRI,2021-01-23,0,2344,460
2307,CRI,2021-01-24,0,2510,493
2308,CRI,2021-01-25,0,2677,526
2309,CRI,2021-01-26,0,2490,489
2310,CRI,2021-01-27,0,2303,452
2311,CRI,2021-01-28,0,2116,415
2312,CRI,2021-01-29,0,1929,379
2313,CRI,2021-01-30,0,1742,342
2314,CRI,2021-01-31,0,1555,305
2315,CRI,2021-02-01,0,1368,269
2316,CRI,2021-02-02,0,1528,300
2317,CRI,2021-02-03,0,1688,331
2318,CRI,2021-02-04,0,1848,363
2319,CRI,2021-02-05,0,2007,394
2320,CRI,2021-02-06,0,2167,425
2321,CRI,2021-02-07,0,2327,457
2322,CRI,2021-02-08,0,2487,488
2323,CRI,2021-02-09,0,2578,506
2324,CRI,2021-02-10,0,2668,524
2325,CRI,2021-02-11,0,2758,541
2326,CRI,2021-02-12,0,2848,559
2327,CRI,2021-02-13,0,2939,577
2328,CRI,2021-02-14,0,3029,595
2329,CRI,2021-02-15,0,3119,612
2330,CRI,2021-02-16,0,2760,542
2331,CRI,2021-02-17,0,2401,471
2332,CRI,2021-02-18,0,2042,401
2333,CRI,2021-02-19,0,1683,330
2334,CRI,2021-02-20,0,1323,260
2335,CRI,2021-02-21,0,964,189
2336,CRI,2021-02-22,0,605,119
2337,CRI,2021-02-23,0,1511,297
2338,CRI,2021-02-24,0,2417,474
2339,CRI,2021-02-25,0,3323,652
2340,CRI,2021-02-26,0,4229,830
2341,CRI,2021-02-27,0,5135,1008
2342,CRI,2021-02-28,0,6041,1186
2343,CRI,2021-03-01,0,6947,1364
2344,CRI,2021-03-02,0,7507,1474
2345,CRI,2021-03-03,0,8066,1583
2346,CRI,2021-03-04,0,8626,1693
2347,CRI,2021-03-05,0,9186,1803
2348,CRI,2021-03-06,0,8732,1714
2349,CRI,2021-03-07,0,8279,1625
2350,CRI,2021-03-08,0,7825,1536
2351,CRI,2021-03-09,0,7599,1492
2352,CRI,2021-03-10,0,7373,1447
2353,CRI,2021-03-11,0,7147,1403
2354,CRI,2021-03-12,0,6922,1359
2355,CRI,2021-03-13,0,6686,1312
2356,CRI,2021-03-14,0,6450,1266
2357,CRI,2021-03-15,0,6214,1220
2358,CRI,2021-03-16,0,6200,1217
2359,CRI,2021-03-17,0,6187,1215
2360,CRI,2021-03-18,0,6174,1212
2361,CRI,2021-03-19,0,6161,1209
2362,CRI,2021-03-20,0,7171,1408
2363,CRI,2021-03-21,0,8181,1606
2364,CRI,2021-03-22,0,9192,1804
2365,CRI,2021-03-23,0,10422,2046
2366,CRI,2021-03-24,0,11653,2288
2367,CRI,2021-03-25,0,11378,2234
2368,CRI,2021-03-26,0,11102,2179
2369,CRI,2021-03-27,0,10827,2125
2370,CRI,2021-03-28,0,10551,2071
2371,CRI,2021-03-29,0,10276,2017
2372,CRI,2021-03-30,0,9885,1940
2373,CRI,2021-03-31,0,9495,1864
2374,CRI,2021-04-01,0,10610,2083
2375,CRI,2021-04-02,0,11725,2302
2376,CRI,2021-04-03,0,12841,2521
2377,CRI,2021-04-04,0,13956,2740
2378,CRI,2021-04-05,0,15072,2959
2379,CRI,2021-04-06,0,15072,2959
2380,CIV,2021-03-01,0,0,0
2381,CIV,2021-03-02,0,412,16
2382,CIV,2021-03-03,0,412,16
2383,CIV,2021-03-04,0,412,16
2384,CIV,2021-03-05,0,412,16
2385,CIV,2021-03-06,0,412,16
2386,CIV,2021-03-07,0,415,16
2387,CIV,2021-03-08,0,418,16
2388,CIV,2021-03-09,1439,564,21
2389,CIV,2021-03-10,4439,1140,43
2390,CIV,2021-03-11,0,1300,49
2391,CIV,2021-03-12,0,1460,55
2392,CIV,2021-03-13,0,1621,61
2393,CIV,2021-03-14,0,1778,67
2394,CIV,2021-03-15,244,1751,66
2395,CIV,2021-03-16,2267,1869,71
2396,CIV,2021-03-17,1665,1473,56
2397,CIV,2021-03-18,1653,1490,56
2398,CIV,2021-03-19,1677,1510,57
2399,CIV,2021-03-20,1728,1538,58
2400,CIV,2021-03-21,468,1386,53
2401,CIV,2021-03-22,89,1364,52
2402,CIV,2021-03-23,1351,1233,47
2403,CIV,2021-03-24,1807,1253,48
2404,CIV,2021-03-25,1649,1253,48
2405,CIV,2021-03-26,1569,1237,47
2406,CIV,2021-03-27,2291,1318,50
2407,CIV,2021-03-28,0,1322,50
2408,CIV,2021-03-29,0,1380,52
2409,CIV,2021-03-30,2979,1613,61
2410,CIV,2021-03-31,2786,1752,66
2411,CIV,2021-04-01,2572,1884,71
2412,CIV,2021-04-02,2522,2020,77
2413,CIV,2021-04-03,2721,2082,79
2414,CIV,2021-04-04,1674,2250,85
2415,CIV,2021-04-05,0,2169,82
2416,CIV,2021-04-06,0,1733,66
2417,CIV,2021-04-07,0,1590,60
2418,CIV,2021-04-08,0,1478,56
2419,CIV,2021-04-09,7752,2225,84
2420,CIV,2021-04-10,5673,2647,100
2421,CIV,2021-04-11,2347,2743,104
2422,HRV,2020-12-30,0,0,0
2423,HRV,2020-12-31,0,1105,269
2424,HRV,2021-01-01,0,1105,269
2425,HRV,2021-01-02,0,1105,269
2426,HRV,2021-01-03,0,1105,269
2427,HRV,2021-01-04,0,1036,252
2428,HRV,2021-01-05,0,989,241
2429,HRV,2021-01-06,0,1334,325
2430,HRV,2021-01-07,0,1662,405
2431,HRV,2021-01-08,4382,2130,519
2432,HRV,2021-01-09,5015,2689,655
2433,HRV,2021-01-10,0,2693,656
2434,HRV,2021-01-11,0,2748,669
2435,HRV,2021-01-12,0,2802,683
2436,HRV,2021-01-13,0,2479,604
2437,HRV,2021-01-14,3447,2485,605
2438,HRV,2021-01-15,3532,2364,576
2439,HRV,2021-01-16,4374,2272,553
2440,HRV,2021-01-17,0,2510,611
2441,HRV,2021-01-18,0,2747,669
2442,HRV,2021-01-19,0,2984,727
2443,HRV,2021-01-20,0,3329,811
2444,HRV,2021-01-21,0,3343,814
2445,HRV,2021-01-22,0,3346,815
2446,HRV,2021-01-23,0,2960,721
2447,HRV,2021-01-24,0,2800,682
2448,HRV,2021-01-25,0,2640,643
2449,HRV,2021-01-26,0,2598,633
2450,HRV,2021-01-27,0,2448,596
2451,HRV,2021-01-28,0,2299,560
2452,HRV,2021-01-29,0,2150,524
2453,HRV,2021-01-30,0,2097,511
2454,HRV,2021-01-31,0,2045,498
2455,HRV,2021-02-01,0,1992,485
2456,HRV,2021-02-02,0,1920,468
2457,HRV,2021-02-03,0,1848,450
2458,HRV,2021-02-04,7576,2573,627
2459,HRV,2021-02-05,0,2406,586
2460,HRV,2021-02-06,0,2411,587
2461,HRV,2021-02-07,0,2415,588
2462,HRV,2021-02-08,0,2420,589
2463,HRV,2021-02-09,0,2326,567
2464,HRV,2021-02-10,0,2794,681
2465,HRV,2021-02-11,0,2467,601
2466,HRV,2021-02-12,0,2555,622
2467,HRV,2021-02-13,0,2643,644
2468,HRV,2021-02-14,0,2731,665
2469,HRV,2021-02-15,0,2819,687
2470,HRV,2021-02-16,0,3657,891
2471,HRV,2021-02-17,0,3932,958
2472,HRV,2021-02-18,0,4207,1025
2473,HRV,2021-02-19,0,4782,1165
2474,HRV,2021-02-20,0,5356,1305
2475,HRV,2021-02-21,0,5931,1445
2476,HRV,2021-02-22,0,6506,1585
2477,HRV,2021-02-23,0,6757,1646
2478,HRV,2021-02-24,0,7009,1707
2479,HRV,2021-02-25,10191,7435,1811
2480,HRV,2021-02-26,0,7252,1767
2481,HRV,2021-02-27,0,7069,1722
2482,HRV,2021-02-28,0,6886,1677
2483,HRV,2021-03-01,0,6703,1633
2484,HRV,2021-03-02,0,6800,1656
2485,HRV,2021-03-03,0,6897,1680
2486,HRV,2021-03-04,0,6819,1661
2487,HRV,2021-03-05,0,6977,1700
2488,HRV,2021-03-06,0,7135,1738
2489,HRV,2021-03-07,0,7293,1776
2490,HRV,2021-03-08,0,7451,1815
2491,HRV,2021-03-09,0,7349,1790
2492,HRV,2021-03-10,0,7248,1766
2493,HRV,2021-03-11,0,7146,1741
2494,HRV,2021-03-12,0,7593,1850
2495,HRV,2021-03-13,0,8072,1966
2496,HRV,2021-03-14,0,8551,2083
2497,HRV,2021-03-15,0,9031,2200
2498,HRV,2021-03-16,0,9063,2208
2499,HRV,2021-03-17,0,9096,2216
2500,HRV,2021-03-18,0,9128,2223
2501,HRV,2021-03-19,0,9161,2232
2502,HRV,2021-03-20,0,9070,2209
2503,HRV,2021-03-21,0,8979,2187
2504,HRV,2021-03-22,0,8888,2165
2505,HRV,2021-03-23,0,8511,2073
2506,HRV,2021-03-24,0,8134,1981
2507,HRV,2021-03-25,0,7757,1890
2508,HRV,2021-03-26,0,7380,1798
2509,HRV,2021-03-27,0,7138,1739
2510,HRV,2021-03-28,0,6895,1680
2511,HRV,2021-03-29,0,7872,1918
2512,HRV,2021-03-30,0,9136,2225
2513,HRV,2021-03-31,0,10400,2533
2514,HRV,2021-04-01,21918,12599,3069
2515,HRV,2021-04-02,18695,14338,3493
2516,HRV,2021-04-03,0,13882,3382
2517,HRV,2021-04-04,0,13425,3270
2518,HRV,2021-04-05,0,11376,2771
2519,HRV,2021-04-06,0,9326,2272
2520,HRV,2021-04-07,6995,8130,1980
2521,HRV,2021-04-08,10027,6431,1567
2522,HRV,2021-04-09,22349,6953,1694
2523,HRV,2021-04-10,18146,9027,2199
2524,HRV,2021-04-11,4252,9116,2221
2525,HRV,2021-04-12,7186,9997,2435
2526,CYP,2021-01-06,0,0,0
2527,CYP,2021-01-07,0,534,610
2528,CYP,2021-01-08,0,534,610
2529,CYP,2021-01-09,0,534,610
2530,CYP,2021-01-10,0,534,610
2531,CYP,2021-01-11,0,566,646
2532,CYP,2021-01-12,0,588,671
2533,CYP,2021-01-13,0,604,690
2534,CYP,2021-01-14,0,628,717
2535,CYP,2021-01-15,0,651,743
2536,CYP,2021-01-16,0,675,771
2537,CYP,2021-01-17,0,752,859
2538,CYP,2021-01-18,0,806,920
2539,CYP,2021-01-19,0,859,981
2540,CYP,2021-01-20,0,913,1042
2541,CYP,2021-01-21,0,966,1103
2542,CYP,2021-01-22,0,1020,1165
2543,CYP,2021-01-23,0,1073,1225
2544,CYP,2021-01-24,0,1079,1232
2545,CYP,2021-01-25,0,1084,1238
2546,CYP,2021-01-26,0,1090,1244
2547,CYP,2021-01-27,0,1095,1250
2548,CYP,2021-01-28,0,1101,1257
2549,CYP,2021-01-29,0,1106,1263
2550,CYP,2021-01-30,0,1111,1268
2551,CYP,2021-01-31,0,1102,1258
2552,CYP,2021-02-01,0,1093,1248
2553,CYP,2021-02-02,0,1083,1236
2554,CYP,2021-02-03,0,1074,1226
2555,CYP,2021-02-04,0,1064,1215
2556,CYP,2021-02-05,0,1055,1204
2557,CYP,2021-02-06,0,1045,1193
2558,CYP,2021-02-07,0,1133,1294
2559,CYP,2021-02-08,0,1220,1393
2560,CYP,2021-02-09,0,1307,1492
2561,CYP,2021-02-10,0,1394,1592
2562,CYP,2021-02-11,0,1482,1692
2563,CYP,2021-02-12,0,1569,1791
2564,CYP,2021-02-13,0,1656,1891
2565,CYP,2021-02-14,0,1672,1909
2566,CYP,2021-02-15,0,1687,1926
2567,CYP,2021-02-16,0,1703,1944
2568,CYP,2021-02-17,0,1719,1963
2569,CYP,2021-02-18,0,1735,1981
2570,CYP,2021-02-19,0,1750,1998
2571,CYP,2021-02-20,0,1766,2016
2572,CYP,2021-02-21,0,1884,2151
2573,CYP,2021-02-22,0,2002,2286
2574,CYP,2021-02-23,0,2119,2419
2575,CYP,2021-02-24,0,2420,2763
2576,CYP,2021-02-25,0,2721,3107
2577,CYP,2021-02-26,0,3022,3450
2578,CYP,2021-02-27,0,3136,3580
2579,CYP,2021-02-28,0,3133,3577
2580,CYP,2021-03-01,0,3129,3572
2581,CYP,2021-03-02,0,3126,3569
2582,CYP,2021-03-03,0,2939,3355
2583,CYP,2021-03-04,0,2753,3143
2584,CYP,2021-03-05,0,2567,2931
2585,CYP,2021-03-06,0,2567,2931
2586,CYP,2021-03-07,0,2567,2931
2587,CYP,2021-03-08,0,2531,2890
2588,CYP,2021-03-09,0,2496,2850
2589,CYP,2021-03-10,0,2461,2810
2590,CYP,2021-03-11,0,2426,2770
2591,CYP,2021-03-12,0,2391,2730
2592,CYP,2021-03-13,0,2355,2689
2593,CYP,2021-03-14,0,2320,2649
2594,CYP,2021-03-15,0,2320,2649
2595,CYP,2021-03-16,0,2320,2649
2596,CYP,2021-03-17,0,2320,2649
2597,CYP,2021-03-18,0,2320,2649
2598,CYP,2021-03-19,0,2320,2649
2599,CYP,2021-03-20,0,2320,2649
2600,CYP,2021-03-21,0,2316,2644
2601,CYP,2021-03-22,0,2312,2640
2602,CYP,2021-03-23,0,2308,2635
2603,CYP,2021-03-24,0,2304,2630
2604,CYP,2021-03-25,0,2300,2626
2605,CYP,2021-03-26,0,2296,2621
2606,CYP,2021-03-27,0,2292,2617
2607,CYP,2021-03-28,0,2292,2617
2608,CYP,2021-03-29,0,2292,2617
2609,CYP,2021-03-30,0,2292,2617
2610,CYP,2021-03-31,0,2292,2617
2611,CYP,2021-04-01,0,2292,2617
2612,CYP,2021-04-02,0,2292,2617
2613,CYP,2021-04-03,0,2292,2617
2614,CYP,2021-04-04,0,2432,2777
2615,CYP,2021-04-05,0,2573,2938
2616,CYP,2021-04-06,0,2713,3097
2617,CYP,2021-04-07,0,2854,3258
2618,CYP,2021-04-08,0,3140,3585
2619,CYP,2021-04-09,0,3427,3913
2620,CZE,2020-12-27,0,0,0
2621,CZE,2020-12-28,2293,2293,214
2622,CZE,2020-12-29,3443,2868,268
2623,CZE,2020-12-30,3466,3067,286
2624,CZE,2020-12-31,1305,2627,245
2625,CZE,2021-01-01,260,2153,201
2626,CZE,2021-01-02,1249,2003,187
2627,CZE,2021-01-03,913,1847,172
2628,CZE,2021-01-04,3564,2029,189
2629,CZE,2021-01-05,4492,2178,203
2630,CZE,2021-01-06,5811,2513,235
2631,CZE,2021-01-07,7951,3463,323
2632,CZE,2021-01-08,9923,4843,452
2633,CZE,2021-01-09,2008,4952,462
2634,CZE,2021-01-10,1720,5067,473
2635,CZE,2021-01-11,9778,5955,556
2636,CZE,2021-01-12,13348,7220,674
2637,CZE,2021-01-13,13466,8313,776
2638,CZE,2021-01-14,15159,9343,872
2639,CZE,2021-01-15,13914,9913,926
2640,CZE,2021-01-16,3373,10108,944
2641,CZE,2021-01-17,3224,10323,964
2642,CZE,2021-01-18,14253,10962,1024
2643,CZE,2021-01-19,15131,11217,1047
2644,CZE,2021-01-20,16155,11601,1083
2645,CZE,2021-01-21,17231,11897,1111
2646,CZE,2021-01-22,15756,12160,1135
2647,CZE,2021-01-23,4130,12269,1146
2648,CZE,2021-01-24,3100,12251,1144
2649,CZE,2021-01-25,12538,12006,1121
2650,CZE,2021-01-26,14432,11906,1112
2651,CZE,2021-01-27,13450,11520,1076
2652,CZE,2021-01-28,13106,10930,1021
2653,CZE,2021-01-29,13957,10673,997
2654,CZE,2021-01-30,1796,10340,966
2655,CZE,2021-01-31,1838,10160,949
2656,CZE,2021-02-01,11792,10053,939
2657,CZE,2021-02-02,14265,10029,937
2658,CZE,2021-02-03,15318,10296,961
2659,CZE,2021-02-04,17759,10961,1024
2660,CZE,2021-02-05,16013,11254,1051
2661,CZE,2021-02-06,3162,11450,1069
2662,CZE,2021-02-07,3311,11660,1089
2663,CZE,2021-02-08,15322,12164,1136
2664,CZE,2021-02-09,16864,12536,1171
2665,CZE,2021-02-10,18587,13003,1214
2666,CZE,2021-02-11,22306,13652,1275
2667,CZE,2021-02-12,21287,14406,1345
2668,CZE,2021-02-13,4522,14600,1363
2669,CZE,2021-02-14,2354,14463,1351
2670,CZE,2021-02-15,15663,14512,1355
2671,CZE,2021-02-16,17530,14607,1364
2672,CZE,2021-02-17,17841,14500,1354
2673,CZE,2021-02-18,20190,14198,1326
2674,CZE,2021-02-19,18918,13860,1294
2675,CZE,2021-02-20,3074,13653,1275
2676,CZE,2021-02-21,2020,13605,1270
2677,CZE,2021-02-22,16018,13656,1275
2678,CZE,2021-02-23,19671,13962,1304
2679,CZE,2021-02-24,19722,14230,1329
2680,CZE,2021-02-25,23329,14679,1371
2681,CZE,2021-02-26,21243,15011,1402
2682,CZE,2021-02-27,3474,15068,1407
2683,CZE,2021-02-28,2864,15189,1418
2684,CZE,2021-03-01,22684,16141,1507
2685,CZE,2021-03-02,30199,17645,1648
2686,CZE,2021-03-03,34750,19792,1848
2687,CZE,2021-03-04,37198,21773,2033
2688,CZE,2021-03-05,33727,23557,2200
2689,CZE,2021-03-06,12777,24886,2324
2690,CZE,2021-03-07,12135,26210,2447
2691,CZE,2021-03-08,34163,27850,2601
2692,CZE,2021-03-09,42074,29546,2759
2693,CZE,2021-03-10,47623,31385,2931
2694,CZE,2021-03-11,52554,33579,3136
2695,CZE,2021-03-12,46570,35414,3307
2696,CZE,2021-03-13,18163,36183,3379
2697,CZE,2021-03-14,13115,36323,3392
2698,CZE,2021-03-15,36516,36659,3423
2699,CZE,2021-03-16,48704,37606,3512
2700,CZE,2021-03-17,47379,37572,3508
2701,CZE,2021-03-18,49468,37131,3467
2702,CZE,2021-03-19,47234,37226,3476
2703,CZE,2021-03-20,16837,37036,3458
2704,CZE,2021-03-21,8835,36425,3401
2705,CZE,2021-03-22,36145,36372,3396
2706,CZE,2021-03-23,39141,35006,3269
2707,CZE,2021-03-24,41899,34223,3196
2708,CZE,2021-03-25,43571,33380,3117
2709,CZE,2021-03-26,41544,32567,3041
2710,CZE,2021-03-27,12954,32013,2989
2711,CZE,2021-03-28,9527,32112,2999
2712,CZE,2021-03-29,39219,32551,3040
2713,CZE,2021-03-30,46266,33569,3135
2714,CZE,2021-03-31,49122,34600,3231
2715,CZE,2021-04-01,56391,36432,3402
2716,CZE,2021-04-02,19254,33248,3105
2717,CZE,2021-04-03,14272,33436,3122
2718,CZE,2021-04-04,11135,33666,3144
2719,CZE,2021-04-05,9387,29404,2746
2720,CZE,2021-04-06,44584,29164,2723
2721,CZE,2021-04-07,44398,28489,2660
2722,CZE,2021-04-08,66067,29871,2789
2723,CZE,2021-04-09,65209,36436,3402
2724,CZE,2021-04-10,29408,38598,3604
2725,CZE,2021-04-11,18811,39695,3707
2726,CZE,2021-04-12,54263,46106,4305
2727,DNK,2020-12-27,0,0,0
2728,DNK,2020-12-28,2023,2023,349
2729,DNK,2020-12-29,8833,5428,937
2730,DNK,2020-12-30,11318,7391,1276
2731,DNK,2020-12-31,6084,7064,1220
2732,DNK,2021-01-01,2310,6114,1056
2733,DNK,2021-01-02,8760,6555,1132
2734,DNK,2021-01-03,5903,6462,1116
2735,DNK,2021-01-04,2397,6515,1125
2736,DNK,2021-01-05,13359,7162,1236
2737,DNK,2021-01-06,19514,8332,1438
2738,DNK,2021-01-07,17285,9933,1715
2739,DNK,2021-01-08,8361,10797,1864
2740,DNK,2021-01-09,1897,9817,1695
2741,DNK,2021-01-10,813,9089,1569
2742,DNK,2021-01-11,657,8841,1526
2743,DNK,2021-01-12,463,6999,1208
2744,DNK,2021-01-13,12664,6020,1039
2745,DNK,2021-01-14,17806,6094,1052
2746,DNK,2021-01-15,15112,7059,1219
2747,DNK,2021-01-16,4585,7443,1285
2748,DNK,2021-01-17,3207,7785,1344
2749,DNK,2021-01-18,5951,8541,1475
2750,DNK,2021-01-19,4540,9124,1575
2751,DNK,2021-01-20,3375,7797,1346
2752,DNK,2021-01-21,3855,5804,1002
2753,DNK,2021-01-22,6303,4545,785
2754,DNK,2021-01-23,7890,5017,866
2755,DNK,2021-01-24,7134,5578,963
2756,DNK,2021-01-25,2768,5124,885
2757,DNK,2021-01-26,1951,4754,821
2758,DNK,2021-01-27,4571,4925,850
2759,DNK,2021-01-28,8338,5565,961
2760,DNK,2021-01-29,19380,7433,1283
2761,DNK,2021-01-30,14107,8321,1437
2762,DNK,2021-01-31,13502,9231,1594
2763,DNK,2021-02-01,8638,10070,1739
2764,DNK,2021-02-02,5056,10513,1815
2765,DNK,2021-02-03,7725,10964,1893
2766,DNK,2021-02-04,12325,11533,1991
2767,DNK,2021-02-05,15022,10911,1884
2768,DNK,2021-02-06,7793,10009,1728
2769,DNK,2021-02-07,5541,8871,1532
2770,DNK,2021-02-08,9577,9006,1555
2771,DNK,2021-02-09,8457,9491,1639
2772,DNK,2021-02-10,7194,9416,1626
2773,DNK,2021-02-11,8125,8816,1522
2774,DNK,2021-02-12,19669,9479,1637
2775,DNK,2021-02-13,7522,9441,1630
2776,DNK,2021-02-14,6855,9628,1662
2777,DNK,2021-02-15,16988,10687,1845
2778,DNK,2021-02-16,14582,11562,1996
2779,DNK,2021-02-17,10904,12092,2088
2780,DNK,2021-02-18,11782,12615,2178
2781,DNK,2021-02-19,14878,11930,2060
2782,DNK,2021-02-20,11088,12440,2148
2783,DNK,2021-02-21,11172,13056,2254
2784,DNK,2021-02-22,14624,12719,2196
2785,DNK,2021-02-23,16370,12974,2240
2786,DNK,2021-02-24,15680,13656,2358
2787,DNK,2021-02-25,15115,14132,2440
2788,DNK,2021-02-26,37011,17294,2986
2789,DNK,2021-02-27,8162,16876,2914
2790,DNK,2021-02-28,12426,17055,2944
2791,DNK,2021-03-01,20838,17943,3098
2792,DNK,2021-03-02,18014,18178,3138
2793,DNK,2021-03-03,14037,17943,3098
2794,DNK,2021-03-04,19244,18533,3200
2795,DNK,2021-03-05,22344,16438,2838
2796,DNK,2021-03-06,18652,17936,3097
2797,DNK,2021-03-07,16428,18508,3195
2798,DNK,2021-03-08,16111,17833,3079
2799,DNK,2021-03-09,18190,17858,3083
2800,DNK,2021-03-10,19387,18622,3215
2801,DNK,2021-03-11,12670,17683,3053
2802,DNK,2021-03-12,14064,16500,2849
2803,DNK,2021-03-13,10518,15338,2648
2804,DNK,2021-03-14,10673,14516,2506
2805,DNK,2021-03-15,12800,14043,2424
2806,DNK,2021-03-16,16344,13779,2379
2807,DNK,2021-03-17,19994,13866,2394
2808,DNK,2021-03-18,21942,15191,2623
2809,DNK,2021-03-19,19671,15992,2761
2810,DNK,2021-03-20,7820,15606,2694
2811,DNK,2021-03-21,9619,15456,2668
2812,DNK,2021-03-22,11956,15335,2648
2813,DNK,2021-03-23,13755,14965,2584
2814,DNK,2021-03-24,23409,15453,2668
2815,DNK,2021-03-25,16230,14637,2527
2816,DNK,2021-03-26,14087,13839,2389
2817,DNK,2021-03-27,13134,14599,2520
2818,DNK,2021-03-28,13625,15171,2619
2819,DNK,2021-03-29,24179,16917,2921
2820,DNK,2021-03-30,27761,18918,3266
2821,DNK,2021-03-31,22985,18857,3256
2822,DNK,2021-04-01,11161,18133,3131
2823,DNK,2021-04-02,11946,17827,3078
2824,DNK,2021-04-03,14315,17996,3107
2825,DNK,2021-04-04,13484,17976,3103
2826,DNK,2021-04-05,13606,16465,2843
2827,DNK,2021-04-06,22169,15667,2705
2828,DNK,2021-04-07,24819,15929,2750
2829,DNK,2021-04-08,22129,17495,3020
2830,DNK,2021-04-09,24662,19312,3334
2831,DNK,2021-04-10,21822,20384,3519
2832,DNK,2021-04-11,18503,21101,3643
2833,DMA,2021-02-11,0,0,0
2834,DMA,2021-02-12,0,400,5556
2835,DMA,2021-02-13,0,400,5556
2836,DMA,2021-02-14,0,400,5556
2837,DMA,2021-02-15,0,400,5556
2838,DMA,2021-02-16,0,400,5556
2839,DMA,2021-02-17,0,400,5556
2840,DMA,2021-02-18,0,400,5556
2841,DMA,2021-02-19,0,400,5556
2842,DMA,2021-02-20,0,400,5556
2843,DMA,2021-02-21,0,400,5556
2844,DMA,2021-02-22,0,400,5556
2845,DMA,2021-02-23,0,400,5556
2846,DMA,2021-02-24,0,400,5556
2847,DMA,2021-02-25,0,400,5556
2848,DMA,2021-02-26,0,400,5556
2849,DMA,2021-02-27,0,400,5556
2850,DMA,2021-02-28,0,400,5556
2851,DMA,2021-03-01,0,400,5556
2852,DMA,2021-03-02,0,434,6029
